shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,40.404807055283,-86.8353968462584,56,12012.31
63fef74e-f48d-4147-b8e0-4e1d568310ae,40.3989947080013,-86.8939883645766,46,10092.61
b9ab1d88-7011-46c9-a563-b58810a0eb30,40.3929597373581,-86.9021999479651,48,11498.06
17a88b33-a925-4f57-921d-3888aab37911,40.4174670825879,-86.8968435762431,45,9911.77
eb38ce03-3d10-4bd1-8f54-670536841cf5,40.4320730526491,-86.8568853650621,30,5091.93
584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,40.4111370689355,-86.8389065169636,51,10911.65
3501c989-ea44-4a9e-a960-cd2195cb1f48,40.39185,-86.84846,1,103.3
2c6a92ab-a79b-487e-bdb8-2c4b2341b775,40.4300506669313,-86.8789438533154,17,2767.42
fc4537ab-7936-4701-ba96-f78dfff76d35,40.4106569534932,-86.8940956529436,65,14322.57
6fc9bc14-1795-4b90-89dd-9bd373fa4ab2,40.4202404868746,-86.9007663071612,8,1043.89
92365c4a-4bfd-4943-9183-02d3b27a0d01,40.431104775137,-86.932586695706,27,8555.51
727b23cd-53a5-47cf-b5f2-e2905a56136d,40.4242798938918,-86.9305455345241,4,1634.03
9a7fda5b-d7fd-47de-9bd3-54c5f06c3d53,40.425552,-86.930617,20,6747.31
eadf53d7-3cf5-44f5-922f-0a904da3b1bf,40.4231439783063,-86.9067664090852,15,3065.61
d051090e-23be-4481-bb10-0053a0a7e477,40.3935297068077,-86.8367687962514,16,2183.94
c5baae91-fc0f-4e19-a4e4-4d96568f0cd5,40.4209204269004,-86.8391707145674,38,6100.56
c5baae91-fc0f-4e19-a4e4-4d96568f0cd5,40.3925413127268,-86.8382735155984,12,1915.94
f7679137-7008-44ce-852b-e6e64ff36224,40.4518838496139,-86.9030730070515,2,589.67
94887bab-c69d-4fd8-809c-e9da2d717d05,40.3696768206165,-86.8762321398396,44,9971.4
c8c7121c-616c-47b6-bed0-eb56731f9a8a,40.457538,-86.934027,0,0
c3b28356-ec91-45f0-b1ac-5cc5d27bda06,40.4008856654695,-86.8386074506406,57,11053.25
0d22d965-dbae-42fd-9252-4e45d14ca76a,40.3993,-86.8097,4,683.14
6ac824d4-e5d0-4743-9efa-050a2a7035c9,40.3934559460554,-86.8722705168885,27,5525.37
a3f7e3bc-9116-47f6-995a-36eb8b0bd3a7,40.4274194197309,-86.925348754248,20,4035.65
0615f22b-e3b2-4b51-b7c1-e0a4027d98f7,40.4367870352737,-86.9155774662243,18,6115.58
d051090e-23be-4481-bb10-0053a0a7e477,40.4047373178445,-86.8353056511465,29,3936.67
6fc9bc14-1795-4b90-89dd-9bd373fa4ab2,40.4234336568972,-86.9091951494929,15,1946.53
f74e88b8-ee5b-417b-b2af-748b8bb4505f,40.4243107392973,-86.921688879829,22,4114.58
f58e525e-0011-484c-abba-46cf25e978a1,40.4182395588302,-86.895391159975,4,494.29
28353004-fec2-4ee4-859b-6a1f752e3a88,40.4218980921446,-86.8869542710158,19,3597.79
f63162fe-77da-4362-9bfd-670f34f7c9fd,40.4239110901303,-86.850914767439,17,4071.25
5e401337-9d28-4a28-bc5f-c6766840cc4c,40.4156,-86.8243,41,8032.3
74cf65ae-c010-43da-ad0a-3ee6af32370c,40.4423566426251,-86.9421648646691,12,1610.72
8ceebedf-7319-4de2-80f2-ccf2be81656d,40.4165685425144,-86.9298910754854,1,105.63
53d05c93-4a7e-43d7-9dea-353b06f02a04,40.4175421844448,-86.8970206020487,20,4104.48
f5631747-1e26-43e7-b1b8-b1d1db2e9e39,40.3816730011507,-86.8724904580409,41,8071.39
b7b23162-ed2f-4fde-9802-07b56e05c85d,40.417798335421,-86.8245915665979,21,6182.5
fc4537ab-7936-4701-ba96-f78dfff76d35,40.4050779584097,-86.8975610671974,59,13588.07
f74e88b8-ee5b-417b-b2af-748b8bb4505f,40.4259535924168,-86.9082577173864,11,2355.43
9a7fda5b-d7fd-47de-9bd3-54c5f06c3d53,40.4478927223618,-86.9232043280127,7,2038.88
d051090e-23be-4481-bb10-0053a0a7e477,40.392986,-86.848269,4,293.85
44bc0a28-f9e4-4d17-8d56-c9f4b8990f93,40.394242,-86.848522,17,3618.87
06f74db6-9086-4f2c-8f2c-981b5c5a5a1a,40.4080350940248,-86.8677053968731,15,2715.42
4aecdd6a-754a-4704-80e5-9b2c34b83cc2,40.457538,-86.934027,63,16350.47
3842dd59-57d2-45dc-9e3d-ed2a6b120608,40.4192011308194,-86.9002526641043,11,1467.44
94887bab-c69d-4fd8-809c-e9da2d717d05,40.413839394679,-86.8930227692737,5,974.36
7e5bcc89-c591-4c40-a682-9490c17d6490,40.4578879748516,-86.9326859374455,1,119.87
3501c989-ea44-4a9e-a960-cd2195cb1f48,40.393779,-86.84914,6,409.25
9ee329f8-6535-47b6-9a81-780ef1cd14ae,40.3934452172187,-86.8753349408707,28,5786.66
580cd0be-953c-4115-8301-ee79b76f3661,40.3835197021675,-86.8430062736873,47,10205.65
584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,40.4340712984843,-86.88745,14,2278.7
f7679137-7008-44ce-852b-e6e64ff36224,40.4499607056356,-86.9011243820861,4,862
a347ba66-c983-4f5f-9910-7f93a4f9e742,40.413839394679,-86.8930227692737,5,977.27
310c2506-8414-40ca-b304-b19618f5ed19,40.4225377990328,-86.9052321854372,12,1506.09
9b1f9e8d-d803-40e5-880f-820f8c8c9bad,40.4182556520853,-86.8928752477691,34,7365.27
92365c4a-4bfd-4943-9183-02d3b27a0d01,40.4266362146518,-86.9090114181644,19,5362.16
260931e0-53bc-4a75-a9d1-b36078bf965e,40.3975892303937,-86.8767363951645,18,4022.53
3c7051e7-8a7b-4508-a68f-e3e309d32839,40.4182543109807,-86.8905859822384,18,4729.17
92573703-921e-4232-b2c7-3c8b2b1f8a4a,40.4265141741344,-86.91029351415,8,2186.58
3842dd59-57d2-45dc-9e3d-ed2a6b120608,40.4187934350248,-86.8848769000099,0,0
f5dfaded-5f18-44e6-baf6-c1bffc8ee5b8,40.4239285244899,-86.9122515268476,36,8056.4
b2adabf9-5f29-49b5-953f-622bf41169b6,40.4352662226716,-86.9249155774662,30,4835.08
fc4537ab-7936-4701-ba96-f78dfff76d35,40.3819868196241,-86.8858183554303,27,6500.16
022f91d5-beef-4f92-a267-dd9e20ff64e4,40.4343261083559,-86.9255968585966,29,4712.13
44bc0a28-f9e4-4d17-8d56-c9f4b8990f93,40.39168,-86.84966,24,4062.31
bf663516-186c-4a62-aa3e-9147a59a3f5b,40.4225377990328,-86.9052321854372,11,1505.11
eadf53d7-3cf5-44f5-922f-0a904da3b1bf,40.4191126179166,-86.8942284222978,30,5432.06
b9ab1d88-7011-46c9-a563-b58810a0eb30,40.3743116780705,-86.8757560477111,21,4870.99
06f74db6-9086-4f2c-8f2c-981b5c5a5a1a,40.393337,-86.84857,5,340.41
0cd5be5e-6217-4582-8f41-2ca2c8984197,40.4565374825321,-86.9619099475092,49,11949.94
f58e525e-0011-484c-abba-46cf25e978a1,40.459544239017,-86.9350087305909,44,9546.07
d96683a2-7a4e-4c32-81eb-48e520b12ff0,40.4214756441996,-86.8463362363777,3,673.93
d8f263a5-a9e8-4fc7-9bcb-99e1ad068978,40.3929583962535,-86.8366387091064,14,2101.73
6ac824d4-e5d0-4743-9efa-050a2a7035c9,40.3847924104209,-86.8695789199816,20,4387.84
94887bab-c69d-4fd8-809c-e9da2d717d05,40.3928765888737,-86.9072639588871,20,4115.27
580cd0be-953c-4115-8301-ee79b76f3661,40.4172645757952,-86.8894339733978,5,809.49
c0d7aa31-c639-48bd-8b4f-ea1a8dfe3870,40.4182730864449,-86.8811808157671,24,4373.08
a347ba66-c983-4f5f-9910-7f93a4f9e742,40.3816314269085,-86.8827405204022,38,8118.9
584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,40.4320395250344,-86.8585174893449,35,6735.52
c8c7121c-616c-47b6-bed0-eb56731f9a8a,40.4367454610315,-86.9061012212098,21,4830.83
bf663516-186c-4a62-aa3e-9147a59a3f5b,40.4182395588302,-86.895391159975,4,487.75
2c6a92ab-a79b-487e-bdb8-2c4b2341b775,40.4320609827078,-86.8790015208126,18,2990.86
61d36eea-381d-428b-ae26-f2d758f9c323,40.4598701274318,-86.9340042432549,2,348.92
d8f263a5-a9e8-4fc7-9bcb-99e1ad068978,40.402934873279,-86.8367071054403,26,3513.09
94887bab-c69d-4fd8-809c-e9da2d717d05,40.3834700812978,-86.8983281790214,32,6754.02
5e401337-9d28-4a28-bc5f-c6766840cc4c,40.4200178635131,-86.8907039994421,3,396.49
8e4b831a-3dfa-4228-9215-58d0faacf5b0,40.4165229449584,-86.8776282297151,21,3979.21
4aecdd6a-754a-4704-80e5-9b2c34b83cc2,40.4603542661878,-86.9332505424768,61,15938.81
8ceebedf-7319-4de2-80f2-ccf2be81656d,40.427406008685,-86.9264591888463,9,1672.33
fc4537ab-7936-4701-ba96-f78dfff76d35,40.3879949681756,-86.8951980409144,34,7811.28
6fc9bc14-1795-4b90-89dd-9bd373fa4ab2,40.4350784680294,-86.9057914260502,35,6054.19
0cd5be5e-6217-4582-8f41-2ca2c8984197,40.4461023477377,-86.9435260858253,43,9219.36
8ceebedf-7319-4de2-80f2-ccf2be81656d,40.4256505027801,-86.9289308446008,7,1264.5
7e5bcc89-c591-4c40-a682-9490c17d6490,40.4241511478514,-86.9191448044267,33,7468.86
63fef74e-f48d-4147-b8e0-4e1d568310ae,40.3929409618939,-86.9098724073096,37,8380.44
6fc9bc14-1795-4b90-89dd-9bd373fa4ab2,40.450833764722,-86.9155841717472,42,8068.7
d8f263a5-a9e8-4fc7-9bcb-99e1ad068978,40.4314051825646,-86.844759097383,49,7991.3
d8bebeb5-1c54-4eee-b5b0-cdd545d80539,40.4172981034099,-86.8930616613067,3,499.68
74cf65ae-c010-43da-ad0a-3ee6af32370c,40.4492070048575,-86.940420087601,4,288.34
a347ba66-c983-4f5f-9910-7f93a4f9e742,40.3922958905873,-86.9138796278166,24,4770.89
61d36eea-381d-428b-ae26-f2d758f9c323,40.4478927223618,-86.9232043280127,7,2037.84
828c66cd-6de9-4f27-b1f7-75fc65645064,40.42477342038,-86.860574743782,20,3593.02
c7efbf06-c735-4da8-b183-741510b72f8f,40.4239137723395,-86.9123293109136,26,8436.91
584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,40.4320784170674,-86.8450179305683,38,7877.44
4590b8b2-3c4c-4a99-8862-fe6f5e15ef95,40.45901,-86.937837,10,2099.03
3394fb59-008a-448c-ac6c-efd8337ec95a,40.3829671670775,-86.8885153167555,21,4321.71
63fef74e-f48d-4147-b8e0-4e1d568310ae,40.4138300069469,-86.8941841658464,59,12243.07
94887bab-c69d-4fd8-809c-e9da2d717d05,40.383466057984,-86.8924085433727,34,7255.19
5e4a1d70-5756-41a5-9b0e-2f457251174b,40.4202378046654,-86.9103578871702,6,1293.7
c0d7aa31-c639-48bd-8b4f-ea1a8dfe3870,40.421842,-86.893103,32,5774.59
eb38ce03-3d10-4bd1-8f54-670536841cf5,40.3928806121874,-86.8464126793392,63,13114.62
f5631747-1e26-43e7-b1b8-b1d1db2e9e39,40.393779,-86.84914,57,12431.29
53d05c93-4a7e-43d7-9dea-353b06f02a04,40.4273416356648,-86.9219906283611,2,499.75
580cd0be-953c-4115-8301-ee79b76f3661,40.4206991446435,-86.89494,0,0
c5baae91-fc0f-4e19-a4e4-4d96568f0cd5,40.392537,-86.836715,13,2047.84
f5631747-1e26-43e7-b1b8-b1d1db2e9e39,40.3817937005635,-86.8612224972977,45,9025.29
d9ff9ba0-fefa-401f-bbc1-9835e032b962,40.4503563314889,-86.9193593811607,22,4409.14
b5ead823-3c19-4d85-b487-03c38faadf38,40.4256679371397,-86.8811727691396,7,1174.17
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.402934873279,-86.8367071054403,26,3507.54
addcc1e5-06e9-4561-94bc-08c43323e2f6,40.3672413746858,-86.8710313362498,9,1253.13
8a374ec5-265a-4d89-8f85-2cc7b4bd8fed,40.433118,-86.887467,18,4310.24
53d05c93-4a7e-43d7-9dea-353b06f02a04,40.4204054427389,-86.9103793448436,10,2182.08
f7679137-7008-44ce-852b-e6e64ff36224,40.4464429883029,-86.8994359314106,7,1288.72
9ee329f8-6535-47b6-9a81-780ef1cd14ae,40.3847924104209,-86.8695789199816,20,4389.78
addcc1e5-06e9-4561-94bc-08c43323e2f6,40.3989947080013,-86.8939883645766,46,10092.4
f58e525e-0011-484c-abba-46cf25e978a1,40.45901,-86.937837,49,10452.82
348b0c01-e2e6-42fc-ada8-ba99e7980d2f,40.4001,-86.8525,22,5010.59
484c7f00-8367-41c4-9ab6-5e78dd4bc0c4,40.4777349816403,-86.9362586400663,38,9207.27
a347ba66-c983-4f5f-9910-7f93a4f9e742,40.3717018885435,-86.8763152883241,43,9749.17
0428a67a-0ab2-456c-8003-cc3a09250507,40.433133,-86.925902,4,437.25
53c24100-50c8-47b1-b1af-1bc4883aa139,40.4200822365333,-86.8818848956755,33,7516.73
4cf959ac-7a82-4be8-b57e-95e106d45096,40.4239647343138,-86.9081142191955,21,6945.53
eb38ce03-3d10-4bd1-8f54-670536841cf5,40.4320609827078,-86.8708985668956,18,3422.2
4a0b5f4f-a628-43d4-adbe-3e4c971f883c,40.4350744447156,-86.9198287677663,2,165.73
63bf7988-81b1-4a57-8ab4-0233f9044b48,40.4732422812726,-86.8906677896182,50,10822.19
3842dd59-57d2-45dc-9e3d-ed2a6b120608,40.419156874368,-86.8930080171232,6,726.44
6ac824d4-e5d0-4743-9efa-050a2a7035c9,40.4046501460463,-86.8741869553439,35,7735.35
94887bab-c69d-4fd8-809c-e9da2d717d05,40.3818433214332,-86.885783486711,37,7857.34
584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,40.4231466605155,-86.8471864966861,44,8949.52
f74e88b8-ee5b-417b-b2af-748b8bb4505f,40.42581,-86.91485,18,3371.11
260931e0-53bc-4a75-a9d1-b36078bf965e,40.395486,-86.881218,21,4617.8
d8bebeb5-1c54-4eee-b5b0-cdd545d80539,40.4131500669211,-86.8673526863666,14,3136.37
3394fb59-008a-448c-ac6c-efd8337ec95a,40.3643,-86.861252,2,167.43
eb38ce03-3d10-4bd1-8f54-670536841cf5,40.4348545035633,-86.8672293047446,22,3998.79
eb38ce03-3d10-4bd1-8f54-670536841cf5,40.43431269731,-86.8636606254375,24,4317.86
eb38ce03-3d10-4bd1-8f54-670536841cf5,40.4320931692179,-86.8679400901759,20,3672.46
eb38ce03-3d10-4bd1-8f54-670536841cf5,40.4336823781539,-86.8619976557492,26,4481.05
eb38ce03-3d10-4bd1-8f54-670536841cf5,40.4320596416032,-86.8619748569712,28,4661.39
eb38ce03-3d10-4bd1-8f54-670536841cf5,40.4338325818677,-86.8629780032026,25,4396.47
eb38ce03-3d10-4bd1-8f54-670536841cf5,40.4347914716477,-86.8645363667331,23,4226.66
eb38ce03-3d10-4bd1-8f54-670536841cf5,40.4340726395889,-86.8679548423263,21,3892.42
9ee329f8-6535-47b6-9a81-780ef1cd14ae,40.418266380922,-86.893089824503,49,10543.08
7e5bcc89-c591-4c40-a682-9490c17d6490,40.4415533209773,-86.9105268663482,17,4161.27
f74e88b8-ee5b-417b-b2af-748b8bb4505f,40.4249893382185,-86.908021682979,12,2464.42
7e5bcc89-c591-4c40-a682-9490c17d6490,40.418971801935,-86.8999938309189,44,9600.38
0cd5be5e-6217-4582-8f41-2ca2c8984197,40.4280953364429,-86.9307547468397,28,5660.48
fc4537ab-7936-4701-ba96-f78dfff76d35,40.3672413746858,-86.8710313362498,17,3688.12
addcc1e5-06e9-4561-94bc-08c43323e2f6,40.3768691645187,-86.8760095164782,14,2721
63bf7988-81b1-4a57-8ab4-0233f9044b48,40.4722538871916,-86.8884080283885,52,11068.24
584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,40.3896498912364,-86.8400410914446,67,14246.94
f7679137-7008-44ce-852b-e6e64ff36224,40.4225377990328,-86.9052321854372,17,4358.27
f74e88b8-ee5b-417b-b2af-748b8bb4505f,40.4252682879727,-86.921880657785,23,4222.21
6a4dddf3-857a-4304-8364-2d101bea8c71,40.42581,-86.91485,19,2805.02
0d22d965-dbae-42fd-9252-4e45d14ca76a,40.4102331644436,-86.8671005587042,22,6942.17
c0d7aa31-c639-48bd-8b4f-ea1a8dfe3870,40.4182704042358,-86.8837704887253,25,4592.16
d051090e-23be-4481-bb10-0053a0a7e477,40.4179404925073,-86.8388689660352,37,5771.76
a3f7e3bc-9116-47f6-995a-36eb8b0bd3a7,40.430951889214,-86.9216486466914,17,3354.64
022f91d5-beef-4f92-a267-dd9e20ff64e4,40.4224170996199,-86.9303577798818,14,2124.87
9a7fda5b-d7fd-47de-9bd3-54c5f06c3d53,40.4240411772753,-86.9138018437506,25,8311.54
2c15a91c-1b19-4a36-ae6d-ca85ab2f054e,40.393337,-86.84857,5,340.41
b9ab1d88-7011-46c9-a563-b58810a0eb30,40.396265560166,-86.8953415391053,52,12199.39
2f24c6d2-3f4d-4496-aa26-f5d68b553f8c,40.4256545260939,-86.9290126519807,8,1861.86
4aecdd6a-754a-4704-80e5-9b2c34b83cc2,40.464838919928,-86.9619032419862,52,12870.23
d96683a2-7a4e-4c32-81eb-48e520b12ff0,40.4297811049092,-86.8871111802525,32,6262.24
a6b6415e-8888-40ca-b70d-4d5f8faa7f29,40.4313931126233,-86.9191984486102,9,1160.79
53d05c93-4a7e-43d7-9dea-353b06f02a04,40.4273402945602,-86.9256075874333,1,193.8
3394fb59-008a-448c-ac6c-efd8337ec95a,40.4051839056721,-86.8933178122829,49,10795.18
2c15a91c-1b19-4a36-ae6d-ca85ab2f054e,40.392139,-86.848131,2,145.8
a3f7e3bc-9116-47f6-995a-36eb8b0bd3a7,40.4242410018588,-86.9259227470114,22,4393.81
bf663516-186c-4a62-aa3e-9147a59a3f5b,40.424095,-86.911233,14,2060.97
7861419d-ac08-4978-8d50-1de79147f42a,40.4252079382663,-86.9191085946029,14,2517.57
eb38ce03-3d10-4bd1-8f54-670536841cf5,40.3892609709061,-86.8387268089489,60,12347.31
fc4537ab-7936-4701-ba96-f78dfff76d35,40.364944,-86.862113,11,2704.57
3eac3341-ba0a-4fa5-b25c-290b2f8f9e7f,40.4246607675946,-86.8884120517023,8,1102.62
fbdfcfea-3655-4b8d-9f1d-54ff2f64bbc8,40.4191327344854,-86.86074372296,25,5702.5
f74e88b8-ee5b-417b-b2af-748b8bb4505f,40.4304100829607,-86.913209075523,10,1706.86
9ee329f8-6535-47b6-9a81-780ef1cd14ae,40.4015200079393,-86.8696137887009,34,7215.6
eadf53d7-3cf5-44f5-922f-0a904da3b1bf,40.4195887100451,-86.9085085039442,13,2643.71
53d05c93-4a7e-43d7-9dea-353b06f02a04,40.4195887100451,-86.9085085039442,13,2629.64
74cf65ae-c010-43da-ad0a-3ee6af32370c,40.438654,-86.937766,38,11630.39
0428a67a-0ab2-456c-8003-cc3a09250507,40.424095,-86.911233,18,2857.34
61d36eea-381d-428b-ae26-f2d758f9c323,40.4461023477377,-86.9435260858253,11,4053.25
828c66cd-6de9-4f27-b1f7-75fc65645064,40.4220523191722,-86.8604996419251,18,3290.57
17a88b33-a925-4f57-921d-3888aab37911,40.431419934715,-86.9131514080257,27,6155.14
4aecdd6a-754a-4704-80e5-9b2c34b83cc2,40.4452266064421,-86.9414929712709,35,7994.5
06f74db6-9086-4f2c-8f2c-981b5c5a5a1a,40.3996277093665,-86.8558674666802,10,1345.55
3eac3341-ba0a-4fa5-b25c-290b2f8f9e7f,40.4251073554222,-86.8728243930831,18,2829.22
022f91d5-beef-4f92-a267-dd9e20ff64e4,40.427874054186,-86.9216379178547,21,3464.32
0cd5be5e-6217-4582-8f41-2ca2c8984197,40.4358992240369,-86.9358160755525,30,6627.84
a347ba66-c983-4f5f-9910-7f93a4f9e742,40.367103,-86.8713411314095,47,10666.4
74cf65ae-c010-43da-ad0a-3ee6af32370c,40.4467715589268,-86.9404616618432,42,13050.11
92573703-921e-4232-b2c7-3c8b2b1f8a4a,40.4242423429634,-86.9281932370778,0,0
7861419d-ac08-4978-8d50-1de79147f42a,40.4274194197309,-86.925348754248,18,3277.61
260931e0-53bc-4a75-a9d1-b36078bf965e,40.4099676257352,-86.8817440796938,11,2252.84
5a72c531-2072-4763-a431-1ab7fab46d92,40.4514211685313,-86.9116721696658,30,6663.53
d8f263a5-a9e8-4fc7-9bcb-99e1ad068978,40.4146614917911,-86.8388340973159,35,5408.74
c3b28356-ec91-45f0-b1ac-5cc5d27bda06,40.421842,-86.893103,3,398.49
d9ff9ba0-fefa-401f-bbc1-9835e032b962,40.4323090870565,-86.9149323949178,9,2065.47
53c24100-50c8-47b1-b1af-1bc4883aa139,40.4249477639763,-86.8606806910444,21,5057.86
310c2506-8414-40ca-b304-b19618f5ed19,40.457538,-86.934027,52,10928.29
b5ead823-3c19-4d85-b487-03c38faadf38,40.4286773758338,-86.8731395526612,3,350.79
3ee56318-fb12-4080-b885-3f00f42c3889,40.4182704042358,-86.8837704887253,44,9755.2
8e4b831a-3dfa-4228-9215-58d0faacf5b0,40.4182569931899,-86.8886199229133,27,5002.42
2c6a92ab-a79b-487e-bdb8-2c4b2341b775,40.4200192046177,-86.8942525621803,1,95.34
c5baae91-fc0f-4e19-a4e4-4d96568f0cd5,40.4218954099354,-86.8892971807299,81,15214.11
0562a5ba-0620-44e5-9a2b-b0e36adaff54,40.4607646441915,-86.9243643834808,1,263.3
4aecdd6a-754a-4704-80e5-9b2c34b83cc2,40.4637901761407,-86.9361325762351,60,15485.89
06f74db6-9086-4f2c-8f2c-981b5c5a5a1a,40.4155922183747,-86.8765070662801,20,3838.88
c3b28356-ec91-45f0-b1ac-5cc5d27bda06,40.4030341150185,-86.8386074506406,56,10814.51
a3f7e3bc-9116-47f6-995a-36eb8b0bd3a7,40.4221247388199,-86.9278861241273,26,5231.43
9ee329f8-6535-47b6-9a81-780ef1cd14ae,40.39626,-86.87161,32,6562.69
6fc9bc14-1795-4b90-89dd-9bd373fa4ab2,40.4326296110529,-86.9057002309382,34,5781.96
c5baae91-fc0f-4e19-a4e4-4d96568f0cd5,40.420661593715,-86.8435883130782,39,6475.38
7e5bcc89-c591-4c40-a682-9490c17d6490,40.4308969039259,-86.9103404528106,25,5871.48
6ac824d4-e5d0-4743-9efa-050a2a7035c9,40.4182704042358,-86.8837704887253,44,9752.89
9ee329f8-6535-47b6-9a81-780ef1cd14ae,40.3819278110223,-86.8612359083436,16,3378.18
3842dd59-57d2-45dc-9e3d-ed2a6b120608,40.4240237429156,-86.9091602807736,18,2435.39
9bde8dbc-c065-4027-9a41-f1810f2fb8f8,40.424743916079,-86.8869757286892,17,3281.56
c7efbf06-c735-4da8-b183-741510b72f8f,40.4221153510878,-86.910316312928,28,8791.54
4cf959ac-7a82-4be8-b57e-95e106d45096,40.4313636083224,-86.9141317554791,17,5944.2
d051090e-23be-4481-bb10-0053a0a7e477,40.39168,-86.84966,0,0
61d36eea-381d-428b-ae26-f2d758f9c323,40.4518851907185,-86.9266415790702,5,1507
fbdfcfea-3655-4b8d-9f1d-54ff2f64bbc8,40.4176923881586,-86.8498499303967,13,3353.08
2c6a92ab-a79b-487e-bdb8-2c4b2341b775,40.4200178635131,-86.8907039994421,3,395.54
9b1f9e8d-d803-40e5-880f-820f8c8c9bad,40.3954354164264,-86.8716053290132,16,3309.38
06f74db6-9086-4f2c-8f2c-981b5c5a5a1a,40.412350768587,-86.8729289992409,18,3368.25
d051090e-23be-4481-bb10-0053a0a7e477,40.392950349626,-86.8366387091064,14,2098.61
3394fb59-008a-448c-ac6c-efd8337ec95a,40.3879373006783,-86.9017479957192,28,5932.5
d051090e-23be-4481-bb10-0053a0a7e477,40.3925413127268,-86.8382735155984,12,1919.06
9ee329f8-6535-47b6-9a81-780ef1cd14ae,40.3920316929836,-86.8723214788628,26,5368.99
eb38ce03-3d10-4bd1-8f54-670536841cf5,40.4039742293342,-86.8344352742693,51,10354.85
310c2506-8414-40ca-b304-b19618f5ed19,40.459277,-86.940122,47,9979.16
828c66cd-6de9-4f27-b1f7-75fc65645064,40.4189248632744,-86.8711721522315,12,2068.69
eb38ce03-3d10-4bd1-8f54-670536841cf5,40.4214541865262,-86.8464998511374,39,7365.66
fc4537ab-7936-4701-ba96-f78dfff76d35,40.4181550692412,-86.8930402036333,70,15258.94
4cf959ac-7a82-4be8-b57e-95e106d45096,40.469993,-86.945538,1,247.14
f58e525e-0011-484c-abba-46cf25e978a1,40.4237769796715,-86.9077869896762,12,1767.91
f5631747-1e26-43e7-b1b8-b1d1db2e9e39,40.394242,-86.848522,56,12357.93
828c66cd-6de9-4f27-b1f7-75fc65645064,40.4190147172818,-86.8676262717024,13,2368.83
584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,40.4205274832563,-86.8459862080804,46,9258.12
8ceebedf-7319-4de2-80f2-ccf2be81656d,40.42425,-86.930554,22,4064.63
addcc1e5-06e9-4561-94bc-08c43323e2f6,40.387970828293,-86.8970380364083,27,5530.24
0cd5be5e-6217-4582-8f41-2ca2c8984197,40.4417182768415,-86.941411163891,32,7434.99
9ee329f8-6535-47b6-9a81-780ef1cd14ae,40.4131567724441,-86.8770770357297,39,8780.25
63fef74e-f48d-4147-b8e0-4e1d568310ae,40.3879896037572,-86.9047078135436,29,6181.27
7e5bcc89-c591-4c40-a682-9490c17d6490,40.4308580118929,-86.905743146285,23,5482.59
63bf7988-81b1-4a57-8ab4-0233f9044b48,40.4565187070679,-86.9029724242075,37,8047.21
f5631747-1e26-43e7-b1b8-b1d1db2e9e39,40.3932896490866,-86.848649641791,58,12499.69
719a75ff-363e-4b35-af90-f051e84d03f8,40.4030072929268,-86.8410469198851,10,3738.23
3c7051e7-8a7b-4508-a68f-e3e309d32839,40.4182569931899,-86.8918090696221,19,4832.64
c7efbf06-c735-4da8-b183-741510b72f8f,40.4254707947654,-86.9007917881484,36,10291.86
4cf959ac-7a82-4be8-b57e-95e106d45096,40.468704,-86.94725,2,450.76
9b1f9e8d-d803-40e5-880f-820f8c8c9bad,40.3847924104209,-86.8695789199816,5,1228.78
fbdfcfea-3655-4b8d-9f1d-54ff2f64bbc8,40.4239110901303,-86.850914767439,17,4075.14
b2adabf9-5f29-49b5-953f-622bf41169b6,40.4209137213775,-86.9245990767836,10,1592.48
580cd0be-953c-4115-8301-ee79b76f3661,40.4046085718041,-86.8742365762136,17,3258.74
7e445997-59a3-46db-8b49-4c619faccbc9,40.3880311779994,-86.8772540615352,1,177.6
584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,40.392667376558,-86.8384639524498,64,13746.54
94887bab-c69d-4fd8-809c-e9da2d717d05,40.4163874933951,-86.8930723901434,4,691.18
d9ff9ba0-fefa-401f-bbc1-9835e032b962,40.4459508029193,-86.9216017080308,17,3713.35
0d22d965-dbae-42fd-9252-4e45d14ca76a,40.4182569931899,-86.8886199229133,33,9585.72
b7b23162-ed2f-4fde-9802-07b56e05c85d,40.4193298768598,-86.8789398300016,47,12218.38
61d36eea-381d-428b-ae26-f2d758f9c323,40.4266201213968,-86.908213460935,33,9644
f5631747-1e26-43e7-b1b8-b1d1db2e9e39,40.4172766457365,-86.891884171479,4,604.21
9b1f9e8d-d803-40e5-880f-820f8c8c9bad,40.4182730864449,-86.8811808157671,28,6375.93
a6b6415e-8888-40ca-b70d-4d5f8faa7f29,40.4313019175114,-86.9140740879818,12,1594.34
9a7fda5b-d7fd-47de-9bd3-54c5f06c3d53,40.4428448046949,-86.9426449801114,14,4526
